trip_instance_id,recon_mse,y
2026-03-20_1348037_U_29,0.3679165542125702,0
2026-03-20_1348037_U_30,0.2569945454597473,0
2026-03-20_1348037_U_33,0.3097173273563385,0
2026-03-20_1348037_U_39,0.5003921389579773,0
2026-03-20_1348037_U_41,0.31991666555404663,0
2026-03-20_1348037_U_42,0.3044061064720154,0
2026-03-20_1348037_U_46,0.44887658953666687,0
2026-03-20_1348037_U_48,0.2991943955421448,0
2026-03-20_1348037_U_49,0.759726345539093,0
2026-03-20_1348037_U_50,0.372060626745224,0
2026-03-20_1348037_U_52,0.42553940415382385,0
2026-03-20_1349260_U_20,0.18753360211849213,0
2026-03-20_1349260_U_21,0.236207976937294,0
2026-03-20_1349260_U_22,0.8535772562026978,0
2026-03-20_1349260_U_24,0.1498732715845108,0
2026-03-20_1349260_U_25,0.17231310904026031,0
2026-03-20_1349260_U_26,1.3549284934997559,1
2026-03-20_1349260_U_28,0.17369721829891205,0
2026-03-20_1349260_U_29,0.10433712601661682,0
2026-03-20_1349260_U_30,0.2588053345680237,1
2026-03-20_1349260_U_32,0.13669608533382416,0
2026-03-20_1349260_U_33,0.12793467938899994,0
2026-03-20_1349260_U_34,0.13552290201187134,0
2026-03-20_1349260_U_36,1.1350620985031128,0
2026-03-20_1359254_U_14,0.1854541301727295,1
2026-03-20_1359254_U_29,0.33183157444000244,0
2026-03-20_1359254_U_30,0.16002152860164642,1
2026-03-20_1359254_U_41,0.1515098363161087,1
2026-03-20_1359254_U_42,0.5012322664260864,1
2026-03-20_1359254_U_48,0.19854864478111267,0
2026-03-20_1359254_U_59,0.1500321924686432,1
2026-03-20_1359254_U_68,0.21052604913711548,0
2026-03-20_1359254_U_69,0.25920698046684265,1
2026-03-20_1359254_U_70,0.16045841574668884,1
2026-03-20_1359254_U_73,0.2448219209909439,1
2026-03-20_1359254_U_74,0.23898513615131378,0
2026-03-20_1359254_U_75,0.27822497487068176,1
2026-03-20_1359254_U_77,0.1555141806602478,0
2026-03-20_1359254_U_78,0.226956307888031,1
2026-03-20_1359254_U_8,0.14522571861743927,1
2026-03-20_1359254_U_9,0.34711867570877075,0
2026-03-20_1390072_U_11,0.21593929827213287,0
2026-03-20_1390072_U_16,0.320463091135025,1
2026-03-20_1390072_U_20,0.1236375942826271,0
2026-03-20_1390072_U_21,0.2687905430793762,0
