fold,split,epoch,mse
5,train,10,0.34734920978965894
5,train,11,0.34266482335580906
5,train,12,0.34085613268781717
5,train,13,0.3376545121132488
5,train,14,0.33652626869963925
5,train,15,0.3341578018497413
5,train,16,0.33487094991223915
5,train,17,0.32787336052303584
5,train,18,0.326428528665237
5,train,19,0.32498542271869285
5,train,20,0.325832412906096
1,val,1,0.38430365920066833
1,val,2,0.3688252866268158
1,val,3,0.3454363942146301
1,val,4,0.33640608191490173
1,val,5,0.31275901198387146
1,val,6,0.3059089183807373
1,val,7,0.2996068000793457
1,val,8,0.30071520805358887
1,val,9,0.2996308207511902
1,val,10,0.2991863787174225
1,val,11,0.28605353832244873
1,val,12,0.2907705008983612
1,val,13,0.28071829676628113
1,val,14,0.28176939487457275
1,val,15,0.28029078245162964
1,val,16,0.27941974997520447
1,val,17,0.2777872085571289
1,val,18,0.276652991771698
1,val,19,0.2745251953601837
1,val,20,0.2720376253128052
2,val,1,0.4140789210796356
2,val,2,0.3779209852218628
2,val,3,0.37046921253204346
2,val,4,0.35381653904914856
2,val,5,0.3394758105278015
2,val,6,0.32854413986206055
2,val,7,0.32240286469459534
2,val,8,0.3355197608470917
2,val,9,0.3102627694606781
2,val,10,0.31573307514190674
2,val,11,0.31042611598968506
2,val,12,0.3098611831665039
2,val,13,0.3100048303604126
2,val,14,0.304580956697464
2,val,15,0.30764931440353394
2,val,16,0.3008440136909485
2,val,17,0.2971445918083191
2,val,18,0.29746606945991516
2,val,19,0.30214568972587585
2,val,20,0.31214651465415955
3,val,1,0.4174064099788666
3,val,2,0.39564967155456543
3,val,3,0.3725622892379761
3,val,4,0.360382616519928
3,val,5,0.3415132164955139
3,val,6,0.3425627052783966
3,val,7,0.33336979150772095
3,val,8,0.32359880208969116
3,val,9,0.3430648148059845
3,val,10,0.32725441455841064
3,val,11,0.3303273916244507
3,val,12,0.33581942319869995
3,val,13,0.3192540407180786
3,val,14,0.32380983233451843
3,val,15,0.3173989951610565
3,val,16,0.31875085830688477
3,val,17,0.3147679269313812
3,val,18,0.3094416856765747
3,val,19,0.30821356177330017
3,val,20,0.32476601004600525
4,val,1,0.35965028405189514
4,val,2,0.3280538022518158
4,val,3,0.31487247347831726
4,val,4,0.30556008219718933
4,val,5,0.28739020228385925
4,val,6,0.2893485426902771
4,val,7,0.27928537130355835
4,val,8,0.2756100594997406
4,val,9,0.27237972617149353
4,val,10,0.271701455116272
4,val,11,0.2699790894985199
4,val,12,0.26729151606559753
4,val,13,0.26681119203567505
4,val,14,0.2687544822692871
4,val,15,0.2705928683280945
4,val,16,0.26524797081947327
4,val,17,0.2635267674922943
4,val,18,0.2621207535266876
4,val,19,0.26083213090896606
4,val,20,0.2619161009788513
5,val,1,1.3402211666107178
5,val,2,1.2970324754714966
5,val,3,1.1484405994415283
5,val,4,1.0855190753936768
5,val,5,1.1269967555999756
5,val,6,1.2019317150115967
5,val,7,1.0167587995529175
5,val,8,1.1220426559448242
5,val,9,1.3843023777008057
5,val,10,0.9688845276832581
5,val,11,1.0496567487716675
5,val,12,1.1835877895355225
5,val,13,0.9595841765403748
5,val,14,0.9371141791343689
5,val,15,1.2331994771957397
5,val,16,1.209670901298523
5,val,17,1.1639502048492432
5,val,18,1.2614061832427979
5,val,19,1.2395989894866943
5,val,20,1.2397493124008179
