trip_instance_id,recon_mse,y
2026-03-20_1348037_U_29,0.34833428263664246,0
2026-03-20_1348037_U_30,0.2701612412929535,0
2026-03-20_1348037_U_33,0.30610644817352295,0
2026-03-20_1348037_U_39,0.514695942401886,0
2026-03-20_1348037_U_41,0.29747268557548523,0
2026-03-20_1348037_U_42,0.2938312888145447,0
2026-03-20_1348037_U_46,0.4196500778198242,0
2026-03-20_1348037_U_48,0.307454913854599,0
2026-03-20_1348037_U_49,0.742713451385498,0
2026-03-20_1348037_U_50,0.37816280126571655,0
2026-03-20_1348037_U_52,0.42930614948272705,0
2026-03-20_1349260_U_20,0.18450488150119781,0
2026-03-20_1349260_U_21,0.24619367718696594,0
2026-03-20_1349260_U_22,0.8547154664993286,0
2026-03-20_1349260_U_24,0.15410880744457245,0
2026-03-20_1349260_U_25,0.18428611755371094,0
2026-03-20_1349260_U_26,1.3365848064422607,1
2026-03-20_1349260_U_28,0.15601859986782074,0
2026-03-20_1349260_U_29,0.09566652029752731,0
2026-03-20_1349260_U_30,0.3039577603340149,1
2026-03-20_1349260_U_32,0.14492565393447876,0
2026-03-20_1349260_U_33,0.1382000595331192,0
2026-03-20_1349260_U_34,0.13734295964241028,0
2026-03-20_1349260_U_36,1.1455541849136353,0
2026-03-20_1359254_U_14,0.16628001630306244,1
2026-03-20_1359254_U_29,0.330403596162796,0
2026-03-20_1359254_U_30,0.15994736552238464,1
2026-03-20_1359254_U_41,0.15664707124233246,1
2026-03-20_1359254_U_42,0.5170612931251526,1
2026-03-20_1359254_U_48,0.18985261023044586,0
2026-03-20_1359254_U_59,0.16123422980308533,1
2026-03-20_1359254_U_68,0.22172212600708008,0
2026-03-20_1359254_U_69,0.2611159682273865,1
2026-03-20_1359254_U_70,0.158712238073349,1
2026-03-20_1359254_U_73,0.25058335065841675,1
2026-03-20_1359254_U_74,0.24074067175388336,0
2026-03-20_1359254_U_75,0.2714908719062805,1
2026-03-20_1359254_U_77,0.16165791451931,0
2026-03-20_1359254_U_78,0.22591625154018402,1
2026-03-20_1359254_U_8,0.15577547252178192,1
2026-03-20_1359254_U_9,0.35220828652381897,0
2026-03-20_1390072_U_11,0.21735507249832153,0
2026-03-20_1390072_U_16,0.31354594230651855,1
2026-03-20_1390072_U_20,0.1288108080625534,0
2026-03-20_1390072_U_21,0.2325601577758789,0
2026-03-20_1390072_U_22,0.1391637623310089,0
2026-03-20_1390072_U_23,0.16160234808921814,1
2026-03-20_1390072_U_25,0.1684427559375763,0
2026-03-20_1390072_U_26,0.12811516225337982,0
2026-03-20_1390072_U_27,0.11958686262369156,0
2026-03-20_1390072_U_28,0.29522964358329773,0
2026-03-20_1390072_U_9,0.27282389998435974,1
2026-03-20_1407494_U_25,0.41938963532447815,1
2026-03-20_1407494_U_31,0.49410003423690796,1
2026-03-20_1407494_U_32,0.2976243197917938,0
2026-03-20_1407494_U_37,0.2721360921859741,0
2026-03-20_1407495_U_10,0.3452449142932892,0
2026-03-20_1407495_U_11,0.19007965922355652,0
2026-03-20_1407495_U_19,0.19282636046409607,0
2026-03-20_1407495_U_20,0.15911300480365753,0
2026-03-20_1407495_U_21,0.18937206268310547,1
2026-03-20_1407495_U_22,0.4347253143787384,0
2026-03-20_1407495_U_23,0.3532479703426361,1
2026-03-20_1407495_U_24,0.20355503261089325,0
2026-03-20_1407495_U_26,0.29873523116111755,1
2026-03-20_1407495_U_27,0.39212316274642944,1
2026-03-20_1429985_U_104,0.17445418238639832,0
2026-03-20_1429985_U_117,0.22304120659828186,1
2026-03-20_1429985_U_118,0.22928331792354584,0
2026-03-20_1429985_U_33,0.14928866922855377,0
2026-03-20_1429985_U_38,0.15423521399497986,0
2026-03-20_1429985_U_73,0.12221179902553558,1
2026-03-20_1429985_U_99,0.13250060379505157,1
2026-03-20_1431265_U_100,0.1471954882144928,0
2026-03-20_1431265_U_101,0.12198372930288315,0
2026-03-20_1431265_U_102,0.18341484665870667,0
2026-03-20_1431265_U_105,0.13347935676574707,0
2026-03-20_1431265_U_117,0.15814164280891418,0
2026-03-20_1431265_U_118,0.17494644224643707,0
2026-03-20_1431265_U_119,0.1847236156463623,1
2026-03-20_1431265_U_121,0.17291496694087982,0
2026-03-20_1431265_U_124,0.143877774477005,1
2026-03-20_1431265_U_125,0.22058044373989105,1
2026-03-20_1431265_U_130,0.1265358030796051,1
2026-03-20_1431265_U_133,0.09495120495557785,0
2026-03-20_1431265_U_135,0.11636964231729507,1
2026-03-20_1431265_U_137,0.0909515917301178,0
2026-03-20_1431265_U_138,0.16396546363830566,1
2026-03-20_1431265_U_142,0.08391331136226654,0
2026-03-20_1431265_U_143,0.149956613779068,0
2026-03-20_1431265_U_144,0.12173199653625488,1
2026-03-20_1431265_U_145,0.10686712712049484,1
2026-03-20_1431265_U_148,0.10461398214101791,0
2026-03-20_1431265_U_149,0.21576011180877686,0
2026-03-20_1431265_U_150,0.15881526470184326,0
2026-03-20_1431265_U_152,0.13509559631347656,1
2026-03-20_1431265_U_155,0.17446327209472656,0
2026-03-20_1431265_U_157,0.12909704446792603,1
2026-03-20_1431265_U_160,0.11242217570543289,0
2026-03-20_1431265_U_161,0.13396979868412018,1
2026-03-20_1431265_U_164,0.17391331493854523,0
2026-03-20_1431265_U_165,0.21394068002700806,1
2026-03-20_1431265_U_166,0.387887567281723,1
2026-03-20_1431265_U_167,0.1359129548072815,0
2026-03-20_1431265_U_168,0.17335551977157593,0
2026-03-20_1431265_U_169,0.14574867486953735,0
2026-03-20_1431265_U_170,0.24413162469863892,0
2026-03-20_1431265_U_171,0.3283582031726837,1
2026-03-20_1431265_U_172,0.26770174503326416,0
2026-03-20_1431265_U_46,0.1533489227294922,0
2026-03-20_1431265_U_47,0.15304432809352875,1
2026-03-20_1431265_U_57,0.1920943409204483,1
2026-03-20_1431265_U_58,0.12514644861221313,0
2026-03-20_1431265_U_59,0.14078624546527863,0
2026-03-20_1431265_U_60,0.136368066072464,1
2026-03-20_1431265_U_70,0.23870089650154114,0
2026-03-20_1431265_U_71,0.1959277093410492,0
2026-03-20_1431265_U_72,0.19675779342651367,0
2026-03-20_1431265_U_78,0.16961243748664856,1
2026-03-20_1431265_U_88,0.12174703180789948,1
2026-03-20_1431265_U_89,0.12483969330787659,1
2026-03-20_1431265_U_90,0.13731318712234497,1
2026-03-20_1431265_U_93,0.14008061587810516,0
2026-03-20_1431265_U_99,0.1096494197845459,0
2026-03-20_1439975_U_100,0.20611950755119324,0
2026-03-20_1439975_U_101,0.3362296223640442,0
2026-03-20_1439975_U_19,0.14142629504203796,1
2026-03-20_1439975_U_23,0.23475459218025208,1
2026-03-20_1439975_U_40,0.15184004604816437,1
2026-03-20_1439975_U_41,0.17863890528678894,1
2026-03-20_1439975_U_44,0.18163537979125977,1
2026-03-20_1439975_U_52,0.20434138178825378,1
2026-03-20_1439975_U_60,0.15205755829811096,1
2026-03-20_1439975_U_63,0.12922024726867676,1
2026-03-20_1439975_U_65,0.14641505479812622,0
2026-03-20_1439975_U_67,0.1984366476535797,1
2026-03-20_1439975_U_69,0.18206225335597992,0
2026-03-20_1439975_U_71,0.3494586646556854,1
2026-03-20_1439975_U_72,0.20322135090827942,1
2026-03-20_1439975_U_76,0.22698453068733215,0
