fold,split,epoch,mse
5,train,4,0.3843582553478579
5,train,5,0.3700742660245548
5,train,6,0.3620676839103301
5,train,7,0.3552436499545972
5,train,8,0.3493140422894309
5,train,9,0.34681558422744274
5,train,10,0.3401188210118562
5,train,11,0.3346740042325109
5,train,12,0.335302649376293
5,train,13,0.33063350586841506
5,train,14,0.32885070820339024
5,train,15,0.32693575295464444
5,train,16,0.3243981276561196
5,train,17,0.3235071242476503
5,train,18,0.32154453250889975
5,train,19,0.3197065939893946
5,train,20,0.3188713025689746
1,val,1,1.1957738399505615
1,val,2,1.0329478979110718
1,val,3,0.9966820478439331
1,val,4,1.0032604932785034
1,val,5,1.0853520631790161
1,val,6,1.2102489471435547
1,val,7,1.032147765159607
1,val,8,0.9583350419998169
1,val,9,0.9738970994949341
1,val,10,1.042643666267395
1,val,11,1.000430703163147
1,val,12,1.0391030311584473
1,val,13,1.143531084060669
1,val,14,0.9721338748931885
1,val,15,1.0212064981460571
1,val,16,1.076526403427124
1,val,17,1.0752387046813965
1,val,18,1.0713962316513062
1,val,19,1.1164551973342896
1,val,20,1.059499979019165
2,val,1,0.39668771624565125
2,val,2,0.3975609242916107
2,val,3,0.3588581681251526
2,val,4,0.3520643711090088
2,val,5,0.3494451344013214
2,val,6,0.3466404676437378
2,val,7,0.34050795435905457
2,val,8,0.3330669105052948
2,val,9,0.3330223262310028
2,val,10,0.3228375017642975
2,val,11,0.34701231122016907
2,val,12,0.3502945005893707
2,val,13,0.33791059255599976
2,val,14,0.32493337988853455
2,val,15,0.3312331736087799
2,val,16,0.3212028443813324
2,val,17,0.3210291564464569
2,val,18,0.3136756718158722
2,val,19,0.31063804030418396
2,val,20,0.32178011536598206
3,val,1,0.3654025197029114
3,val,2,0.35922709107398987
3,val,3,0.3385779559612274
3,val,4,0.3240959644317627
3,val,5,0.3157406151294708
3,val,6,0.31238001585006714
3,val,7,0.3047493100166321
3,val,8,0.3122597932815552
3,val,9,0.2944064438343048
3,val,10,0.29795223474502563
3,val,11,0.29087403416633606
3,val,12,0.29259487986564636
3,val,13,0.2896711826324463
3,val,14,0.2879347801208496
3,val,15,0.28562650084495544
3,val,16,0.28350457549095154
3,val,17,0.28452426195144653
3,val,18,0.2941490709781647
3,val,19,0.2791190445423126
3,val,20,0.2787948250770569
4,val,1,0.3500586450099945
4,val,2,0.32092466950416565
4,val,3,0.3153929114341736
4,val,4,0.2959859073162079
4,val,5,0.30073633790016174
4,val,6,0.27942681312561035
4,val,7,0.27664119005203247
4,val,8,0.273253858089447
4,val,9,0.2755568027496338
4,val,10,0.2738475799560547
4,val,11,0.2717360258102417
4,val,12,0.2633405029773712
4,val,13,0.2635505497455597
4,val,14,0.262900710105896
4,val,15,0.26366591453552246
4,val,16,0.2649139165878296
4,val,17,0.2611215114593506
4,val,18,0.26556435227394104
4,val,19,0.26034802198410034
4,val,20,0.2563146948814392
5,val,1,0.360302597284317
5,val,2,0.33874228596687317
5,val,3,0.3185611069202423
5,val,4,0.3071335256099701
5,val,5,0.2962267994880676
5,val,6,0.2964267432689667
5,val,7,0.28453773260116577
5,val,8,0.28281643986701965
5,val,9,0.2754822373390198
5,val,10,0.2735516428947449
5,val,11,0.2718918025493622
5,val,12,0.2693331837654114
5,val,13,0.2700526714324951
5,val,14,0.26827505230903625
5,val,15,0.26382237672805786
5,val,16,0.2639079689979553
5,val,17,0.26293301582336426
5,val,18,0.2597085237503052
5,val,19,0.2603757679462433
5,val,20,0.2610035836696625
