model,fold,accuracy,precision,recall,f1,roc_auc,pr_auc,accuracy_std,precision_std,recall_std,f1_std,roc_auc_std,pr_auc_std
AE+LR,2,0.7901895206243033,0.47680412371134023,0.6257046223224352,0.5411994149195515,0.8157795292762545,0.5642475850053502,,,,,,
AE+LR,3,0.7414766312937457,0.37421163279607567,0.6793893129770993,0.482602801626751,0.7933374962195265,0.48124039305125543,,,,,,
AE+LR,4,0.7425163178032861,0.4932279909706546,0.7803571428571429,0.6044260027662517,0.8350234835131766,0.6341463832803645,,,,,,
AE+LR,5,0.7362045760430687,0.43989603638726443,0.6831483350151363,0.5351778656126482,0.7825402664942079,0.5238369714124831,,,,,,
AE+LR,mean,0.7548957807603964,0.44478607195631303,0.6957917642411281,0.5413311765646686,0.8104208646944538,0.5586418809259458,0.02006440490106228,0.04099120404992934,0.050407586092836035,0.038656282337755234,0.01963799317004042,0.05272892742572825
AE+LSTM,1,0.7594989561586639,0.4367321867321867,0.7515856236786469,0.5524475524475524,0.8417434270591108,0.6181642674333202,,,,,,
AE+LSTM,2,0.7491638795986622,0.42525125628140703,0.7632468996617813,0.5461879790237999,0.8348390343376284,0.609265351022222,,,,,,
AE+LSTM,3,0.7552494919846466,0.39536516853932585,0.7162849872773537,0.5095022624434389,0.8198385275117186,0.5419189833280115,,,,,,
AE+LSTM,4,0.7562457798784605,0.5106751298326602,0.7901785714285714,0.6203995793901157,0.8528970164653283,0.6661721420254274,,,,,,
AE+LSTM,5,0.7359802602063705,0.4437726723095526,0.7406659939455096,0.5550094517958412,0.81247960807929,0.6271856154897705,,,,,,
AE+LSTM,mean,0.7512276735653607,0.44235928273902647,0.7523924151983726,0.5567093650201496,0.8323595226906152,0.6125412718597503,0.008324822998508185,0.03795220199766573,0.024443893530478513,0.035823752608677484,0.014614928087230939,0.040300333519950264
AE+GRU,1,0.7567849686847599,0.43562610229276894,0.7832980972515856,0.5598791084246316,0.8499976900383454,0.6245091201678606,,,,,,
AE+GRU,2,0.7632107023411371,0.44107744107744107,0.7384441939120632,0.5522765598650927,0.8340324983252,0.6161147474618026,,,,,,
AE+GRU,3,0.7636035222397832,0.4043956043956044,0.7022900763358778,0.5132496513249651,0.8161272027150956,0.5335675317994161,,,,,,
AE+GRU,4,0.7654737789781679,0.522887323943662,0.7955357142857142,0.6310198300283286,0.858325899574395,0.6921976876465497,,,,,,
AE+GRU,5,0.7496635262449529,0.45745405037440434,0.6781029263370333,0.5463414634146342,0.8026763513676739,0.611696123366242,,,,,,
AE+GRU,mean,0.7597472996977601,0.4522881044167762,0.7395342016244548,0.5605533226115305,0.832231928404142,0.6156170420883742,0.005832942091103255,0.03926303513741347,0.045196377176881915,0.03866290804601261,0.020652622077576368,0.05038136119558648
