model,fold,accuracy,precision,recall,f1,roc_auc,pr_auc,accuracy_std,precision_std,recall_std,f1_std,roc_auc_std,pr_auc_std
AE+LR,mean,0.7532223900204091,0.44200284628822295,0.6919442164668268,0.5381519652202073,0.8070938564821984,0.5579248164840972,0.017041043885414917,0.039057257253006565,0.04598807713998015,0.036053015427945964,0.016432598336015364,0.04024330965470003
AE+LSTM,1,0.7538622129436325,0.4315108759553204,0.7758985200845666,0.5545901020022668,0.8407671932645918,0.6138392312366535,,,,,,
AE+LSTM,2,0.7681159420289855,0.44555160142348754,0.705749718151071,0.5462478184991274,0.8266339247721866,0.5895044862850548,,,,,,
AE+LSTM,3,0.7724091216979002,0.4147465437788018,0.6870229007633588,0.5172413793103449,0.8177148269294034,0.5457292263604693,,,,,,
AE+LSTM,4,0.7634481206392078,0.5206463195691203,0.7767857142857143,0.6234324614833393,0.8506710534800739,0.6582426521761521,,,,,,
AE+LSTM,5,0.7929564827276806,0.5285234899328859,0.6357214934409687,0.5771873568483737,0.8198799288782196,0.6260670216875321,,,,,,
AE+LSTM,mean,0.7701583760074814,0.4681957661319231,0.7162356693451359,0.5637398236286904,0.8311333854648952,0.6066765235491725,0.012958267788991264,0.047129297783096866,0.05416980199861469,0.03548475767723582,0.012660757236726978,0.037671775427905146
AE+GRU,1,0.7382045929018789,0.41358024691358025,0.7790697674418605,0.5403225806451613,0.8404003493542008,0.6162090646971663,,,,,,
AE+GRU,2,0.7324414715719063,0.4058929645219483,0.7609921082299888,0.5294117647058824,0.8296798985782531,0.6010058810220972,,,,,,
AE+GRU,3,0.743057123504177,0.38421052631578945,0.7430025445292621,0.5065047701647876,0.8216084526146907,0.5459008912450076,,,,,,
AE+GRU,4,0.7191087103308575,0.46853490658800395,0.8508928571428571,0.6043119847812302,0.85186659000043,0.6661754790400866,,,,,,
AE+GRU,5,0.7402422611036339,0.44745122718691,0.7174571140262361,0.5511627906976744,0.8105260584370962,0.6194188074424674,,,,,,
AE+GRU,mean,0.7346108318824907,0.42393397430524643,0.770282878274041,0.5463427781989472,0.8308162697969342,0.609742024689365,0.008496938887087925,0.030175932027575642,0.0451581100137753,0.032538070971973754,0.014371767291915635,0.03865800829453997
