fold,split,epoch,mse
1,train,1,0.554134433201137
1,train,2,0.4559074388182719
1,train,3,0.4296620368530246
1,train,4,0.4101090744191173
1,train,5,0.39767464087428156
1,train,6,0.384981360593577
1,train,7,0.3766647822967994
1,train,8,0.3724148843878059
1,train,9,0.36830530093989494
1,train,10,0.36420341215253305
1,train,11,0.3607530198644139
1,train,12,0.35733383456011397
1,train,13,0.3561835819888713
1,train,14,0.3515467723851563
1,train,15,0.3487371892057439
1,train,16,0.346654213778007
1,train,17,0.3469014714695647
1,train,18,0.3420317482777394
1,train,19,0.34051164418565755
1,train,20,0.3393931706105509
2,train,1,0.5619411395049431
2,train,2,0.46280089576899164
2,train,3,0.43576579226154677
2,train,4,0.413817397410601
2,train,5,0.3980554068382357
2,train,6,0.3860438042123553
2,train,7,0.3799092408636926
2,train,8,0.3728730843310625
2,train,9,0.3690074979209564
2,train,10,0.36744397280501645
2,train,11,0.36102833493914405
2,train,12,0.3585156418488059
2,train,13,0.3567882307188612
2,train,14,0.3546505171648214
2,train,15,0.35168383627290456
2,train,16,0.3481091891585941
2,train,17,0.34786668682182337
2,train,18,0.34653034690819995
2,train,19,0.3437931924848489
2,train,20,0.3474313181260942
3,train,1,0.5465400634517132
3,train,2,0.45061674514706707
3,train,3,0.4187539742446282
3,train,4,0.39947829154175774
3,train,5,0.383780090846646
3,train,6,0.37409704503878743
3,train,7,0.3689401067898307
3,train,8,0.3631474330601558
3,train,9,0.35647175051796604
3,train,10,0.35457441021858804
3,train,11,0.3509647789555536
3,train,12,0.35014226623404193
3,train,13,0.34528776153292456
3,train,14,0.3431622766902749
3,train,15,0.3407014939986484
3,train,16,0.33563778475976325
3,train,17,0.3393685270992803
3,train,18,0.33566704287495414
3,train,19,0.3328167144471491
3,train,20,0.3327878767126043
4,train,1,0.5460639318949739
4,train,2,0.4511290969143451
4,train,3,0.4193767933568484
4,train,4,0.4048404039841303
4,train,5,0.390947834391829
4,train,6,0.3776905049740429
4,train,7,0.37081301453667626
4,train,8,0.3650190455602928
4,train,9,0.3614235264314732
4,train,10,0.3590732911522959
4,train,11,0.35459846436557635
4,train,12,0.35218519444616747
4,train,13,0.35065557944103026
4,train,14,0.34678778587512565
4,train,15,0.34515269268566456
4,train,16,0.3425340457281596
4,train,17,0.33999550478978896
4,train,18,0.3379192149765055
4,train,19,0.3361140297017467
4,train,20,0.33365687696446833
5,train,1,0.5504216229621793
5,train,2,0.45479025702241443
5,train,3,0.4283146775314506
5,train,4,0.4079066122501669
5,train,5,0.3906078505474077
5,train,6,0.38409397457267197
5,train,7,0.3730536724480105
5,train,8,0.36712185618743093
5,train,9,0.36436197801794806
5,train,10,0.36165804122115525
5,train,11,0.35501315077425727
5,train,12,0.3538533947627309
5,train,13,0.3516849017059299
5,train,14,0.3414112538309165
5,train,15,0.33685326933021276
5,train,16,0.33627272879993414
5,train,17,0.33694146269224057
5,train,18,0.33399821503061644
5,train,19,0.3337093113173901
5,train,20,0.33148746675168966
1,val,1,0.41144633293151855
1,val,2,0.38062629103660583
1,val,3,0.36862239241600037
1,val,4,0.3521408140659332
1,val,5,0.33204761147499084
1,val,6,0.33371374011039734
1,val,7,0.3228794038295746
1,val,8,0.31983622908592224
1,val,9,0.31844547390937805
1,val,10,0.3162577450275421
1,val,11,0.3147515058517456
1,val,12,0.31528404355049133
1,val,13,0.319238543510437
1,val,14,0.3036176264286041
1,val,15,0.3009456992149353
1,val,16,0.30501195788383484
1,val,17,0.2979004681110382
1,val,18,0.29938915371894836
1,val,19,0.2992793023586273
1,val,20,0.29573506116867065
2,val,1,0.5275733470916748
2,val,2,0.4206398129463196
2,val,3,0.4103458821773529
