fold,split,epoch,mse
3,val,12,0.3546919822692871
3,val,13,0.3588714003562927
3,val,14,0.35017427802085876
3,val,15,0.34993359446525574
3,val,16,0.350562185049057
3,val,17,0.34621191024780273
3,val,18,0.34906288981437683
3,val,19,0.34155529737472534
3,val,20,0.342525839805603
4,val,1,0.3862442374229431
4,val,2,0.35644856095314026
4,val,3,0.3348042666912079
4,val,4,0.32614201307296753
4,val,5,0.3207884132862091
4,val,6,0.3101213276386261
4,val,7,0.3096817433834076
4,val,8,0.30750346183776855
4,val,9,0.30065786838531494
4,val,10,0.2968202531337738
4,val,11,0.3005029857158661
4,val,12,0.2981412708759308
4,val,13,0.29653722047805786
4,val,14,0.29631274938583374
4,val,15,0.29282644391059875
4,val,16,0.28995412588119507
4,val,17,0.2890905439853668
4,val,18,0.28919869661331177
4,val,19,0.28552761673927307
4,val,20,0.2855348587036133
5,val,1,0.39755263924598694
5,val,2,0.3617953956127167
5,val,3,0.3273334205150604
5,val,4,0.3193383514881134
5,val,5,0.31465649604797363
5,val,6,0.3109358847141266
5,val,7,0.3032337427139282
5,val,8,0.2988395094871521
5,val,9,0.29529258608818054
5,val,10,0.293788343667984
5,val,11,0.2900727093219757
5,val,12,0.29439273476600647
5,val,13,0.2879924774169922
5,val,14,0.2849413752555847
5,val,15,0.28309792280197144
5,val,16,0.285987913608551
5,val,17,0.2818409204483032
5,val,18,0.2817763388156891
5,val,19,0.27909064292907715
5,val,20,0.2777884006500244
