fold,split,epoch,mse
1,val,15,0.32633474469184875
1,val,16,0.33281657099723816
1,val,17,0.3287234902381897
1,val,18,0.32969698309898376
1,val,19,0.32356736063957214
1,val,20,0.32320088148117065
2,val,1,0.4473561644554138
2,val,2,0.40960121154785156
2,val,3,0.3879950940608978
2,val,4,0.39401382207870483
2,val,5,0.361678808927536
2,val,6,0.36763161420822144
2,val,7,0.35844331979751587
2,val,8,0.3795420527458191
2,val,9,0.3512342870235443
2,val,10,0.35215508937835693
2,val,11,0.3468843400478363
2,val,12,0.35149773955345154
2,val,13,0.34182894229888916
2,val,14,0.3361887037754059
2,val,15,0.3350934386253357
2,val,16,0.3352106809616089
2,val,17,0.33347323536872864
2,val,18,0.329667866230011
2,val,19,0.33024880290031433
2,val,20,0.32973262667655945
3,val,1,1.4203987121582031
3,val,2,1.817136526107788
3,val,3,1.368836760520935
3,val,4,1.1734169721603394
3,val,5,1.2492434978485107
3,val,6,1.0899666547775269
3,val,7,1.0829483270645142
3,val,8,1.8439890146255493
3,val,9,1.112533688545227
3,val,10,1.2307450771331787
3,val,11,1.1000933647155762
3,val,12,1.3473138809204102
3,val,13,1.2912758588790894
3,val,14,1.2188934087753296
3,val,15,1.2160558700561523
3,val,16,1.3761142492294312
3,val,17,1.142951488494873
3,val,18,1.179547905921936
3,val,19,1.2720617055892944
3,val,20,1.2275124788284302
4,val,1,0.36597657203674316
4,val,2,0.34461671113967896
4,val,3,0.33828791975975037
4,val,4,0.31349822878837585
4,val,5,0.30523282289505005
4,val,6,0.29731035232543945
4,val,7,0.2977484166622162
4,val,8,0.28956419229507446
4,val,9,0.28499835729599
4,val,10,0.28441616892814636
4,val,11,0.2851884067058563
4,val,12,0.2838667929172516
4,val,13,0.2828389108181
4,val,14,0.28313344717025757
4,val,15,0.278548926115036
4,val,16,0.27870866656303406
4,val,17,0.28169941902160645
4,val,18,0.27530598640441895
4,val,19,0.2786824703216553
4,val,20,0.2749113440513611
5,val,1,0.41724082827568054
5,val,2,0.36650002002716064
5,val,3,0.3412437438964844
5,val,4,0.3458081781864166
5,val,5,0.31784212589263916
5,val,6,0.31766775250434875
5,val,7,0.3195532560348511
5,val,8,0.30417266488075256
5,val,9,0.3053879737854004
5,val,10,0.302675724029541
5,val,11,0.29817628860473633
5,val,12,0.30464884638786316
5,val,13,0.29796984791755676
5,val,14,0.2928607165813446
5,val,15,0.2945424020290375
5,val,16,0.2902892231941223
5,val,17,0.2906401455402374
5,val,18,0.2858846187591553
5,val,19,0.2850733995437622
5,val,20,0.2821844220161438
