trip_instance_id,date,line_id,trip_id,delayed,degraded_day,rain_mm_trip,score_cnn,score_lstm,anom_cnn,anom_lstm,score_mean
2026-03-12_1411585_U_7,2026-03-12,35,1411585_U_7,0,0,0.2,-0.6245317045230786,-0.7269629202145237,False,False,-0.6757473123688011
2026-03-12_1411585_U_70,2026-03-12,35,1411585_U_70,0,0,0.0,-0.8109784157651273,-0.6189531180686604,False,False,-0.7149657669168938
2026-03-12_1411585_U_71,2026-03-12,35,1411585_U_71,1,0,0.4,-0.5982934529168726,-0.7801478851050668,False,False,-0.6892206690109697
2026-03-12_1411585_U_72,2026-03-12,35,1411585_U_72,0,0,0.2,-0.9635646509755628,-1.0982742298995312,False,False,-1.030919440437547
2026-03-12_1411585_U_73,2026-03-12,35,1411585_U_73,0,0,0.2,-0.6379665856010541,-0.5408513105398798,False,False,-0.589408948070467
2026-03-12_1411585_U_75,2026-03-12,35,1411585_U_75,1,0,0.2,0.8072551054861123,0.6304685175719466,False,False,0.7188618115290295
2026-03-12_1411585_U_76,2026-03-12,35,1411585_U_76,0,0,0.2,1.522638354174071,1.1799386502157163,False,False,1.3512885021948935
2026-03-12_1411585_U_77,2026-03-12,35,1411585_U_77,0,0,0.0,-0.5445801296174249,-0.5563518008207441,False,False,-0.5504659652190844
2026-03-12_1411585_U_78,2026-03-12,35,1411585_U_78,0,0,0.0,-0.7329294586927827,-0.798668450870176,False,False,-0.7657989547814794
2026-03-12_1411585_U_79,2026-03-12,35,1411585_U_79,0,0,0.2,-0.3374051340154099,-0.48200425514453776,False,False,-0.4097046945799738
2026-03-12_1411585_U_8,2026-03-12,35,1411585_U_8,0,0,0.0,-1.1507536774779972,-0.8426166667432439,False,False,-0.9966851721106205
2026-03-12_1411585_U_80,2026-03-12,35,1411585_U_80,0,0,0.0,-0.7476741076027128,-0.5805480817428712,False,False,-0.664111094672792
2026-03-12_1411585_U_81,2026-03-12,35,1411585_U_81,0,0,0.0,-0.9656875866979893,-1.1015071822760518,False,False,-1.0335973844870205
2026-03-12_1411585_U_82,2026-03-12,35,1411585_U_82,0,0,0.2,-0.2023706250674988,-0.3873692139527743,False,False,-0.2948699195101365
2026-03-12_1411585_U_83,2026-03-12,35,1411585_U_83,0,0,0.0,-0.6744125791449511,-0.7962197619829873,False,False,-0.7353161705639693
2026-03-12_1411585_U_9,2026-03-12,35,1411585_U_9,0,0,0.0,-0.8732352043314103,-0.9851704199953213,False,False,-0.9292028121633658
2026-03-12_1413903_U_100,2026-03-12,OC3,1413903_U_100,0,0,0.0,1.0153386583793682,0.7516064901786076,False,False,0.883472574278988
2026-03-12_1413903_U_101,2026-03-12,OC3,1413903_U_101,0,0,0.0,1.427965701075849,1.0875402831021765,False,False,1.2577529920890127
2026-03-12_1413903_U_14,2026-03-12,OC3,1413903_U_14,0,0,0.2,0.710253739159383,0.418797825778484,False,False,0.5645257824689335
2026-03-12_1413903_U_16,2026-03-12,OC3,1413903_U_16,0,0,0.2,1.2043537151097794,0.8834722608103089,False,False,1.0439129879600442
2026-03-12_1413903_U_17,2026-03-12,OC3,1413903_U_17,1,0,0.4,0.7440075320525006,0.45835427165190645,False,False,0.6011809018522035
2026-03-12_1413903_U_2,2026-03-12,OC3,1413903_U_2,0,0,0.0,0.2742367443973454,0.010542473360931713,False,False,0.14238960887913857
2026-03-12_1413903_U_20,2026-03-12,OC3,1413903_U_20,0,0,0.2,1.6086697491731459,1.230868163889204,True,False,1.419768956531175
2026-03-12_1413903_U_22,2026-03-12,OC3,1413903_U_22,0,0,0.2,1.2371158344863373,0.8969270696400069,False,False,1.0670214520631722
2026-03-12_1413903_U_23,2026-03-12,OC3,1413903_U_23,1,0,0.4,0.5151748420775097,0.2853227856136169,False,False,0.4002488138455633
2026-03-12_1413903_U_24,2026-03-12,OC3,1413903_U_24,0,0,0.2,0.7308790632211524,0.44363670660625515,False,False,0.5872578849137038
2026-03-12_1413903_U_26,2026-03-12,OC3,1413903_U_26,0,0,0.0,1.4004091373727432,1.0471285421389698,False,False,1.2237688397558566
2026-03-12_1413903_U_28,2026-03-12,OC3,1413903_U_28,0,0,0.2,1.3776926941821817,1.0335838929796974,False,False,1.2056382935809395
2026-03-12_1413903_U_29,2026-03-12,OC3,1413903_U_29,1,0,0.2,0.46678708439783717,0.19946990854101454,False,False,0.3331284964694259
2026-03-12_1413903_U_3,2026-03-12,OC3,1413903_U_3,0,0,0.0,0.806588862052458,0.5388347860618159,False,False,0.672711824057137
2026-03-12_1413903_U_30,2026-03-12,OC3,1413903_U_30,0,0,0.0,1.0393157779800104,0.7084643352038495,False,False,0.87389005659193
2026-03-12_1413903_U_34,2026-03-12,OC3,1413903_U_34,0,0,0.0,1.1722436850294873,0.8616471422776381,False,False,1.0169454136535627
2026-03-12_1413903_U_36,2026-03-12,OC3,1413903_U_36,0,0,0.4,0.8966085589163921,0.5984730206882166,False,False,0.7475407898023043
2026-03-12_1413903_U_37,2026-03-12,OC3,1413903_U_37,1,0,0.2,0.23572064830441494,0.03697922982970406,False,False,0.1363499390670595
2026-03-12_1413903_U_38,2026-03-12,OC3,1413903_U_38,0,0,0.0,0.975819477203298,0.6465148923578427,False,False,0.8111671847805704
2026-03-12_1413903_U_39,2026-03-12,OC3,1413903_U_39,0,0,0.0,0.5670939878010753,0.2743215081356334,False,False,0.42070774796835436
2026-03-12_1413903_U_40,2026-03-12,OC3,1413903_U_40,0,0,0.0,0.46838506532917445,0.176826496006778,False,False,0.32260578066797624
2026-03-12_1413903_U_42,2026-03-12,OC3,1413903_U_42,0,0,0.4,1.5338457802685967,1.1633338475329216,True,False,1.3485898139007593
2026-03-12_1413903_U_43,2026-03-12,OC3,1413903_U_43,1,0,0.2,0.8859548502479538,0.591351461468141,False,False,0.7386531558580474
2026-03-12_1413903_U_45,2026-03-12,OC3,1413903_U_45,1,0,0.0,1.2969133444449445,0.9737534858018606,False,False,1.1353334151234025
2026-03-12_1413903_U_46,2026-03-12,OC3,1413903_U_46,0,0,0.0,0.5720416619975287,0.2786829203445039,False,False,0.4253622911710163
2026-03-12_1413903_U_47,2026-03-12,OC3,1413903_U_47,0,0,0.0,-0.2647210788498252,-0.4522561760425385,False,False,-0.3584886274461818
2026-03-12_1413903_U_49,2026-03-12,OC3,1413903_U_49,0,0,0.0,0.038580559132344046,-0.0890779611638963,False,False,-0.025248701015776125
2026-03-12_1413903_U_56,2026-03-12,OC3,1413903_U_56,0,0,0.0,0.7533829471588108,0.4492637058370671,False,False,0.601323326497939
2026-03-12_1413903_U_58,2026-03-12,OC3,1413903_U_58,1,0,0.2,-0.3299816064513866,-0.47205453247867757,False,False,-0.40101806946503205
2026-03-12_1413903_U_59,2026-03-12,OC3,1413903_U_59,1,0,0.0,1.9329260478070462,1.6873912200352938,True,True,1.8101586339211702
2026-03-12_1413903_U_62,2026-03-12,OC3,1413903_U_62,0,0,0.0,1.19338909471978,0.8536419462616923,False,False,1.0235155204907362
2026-03-12_1413903_U_64,2026-03-12,OC3,1413903_U_64,0,0,0.4,0.5271025623708171,0.268012899916209,False,False,0.39755773114351306
2026-03-12_1413903_U_66,2026-03-12,OC3,1413903_U_66,0,0,0.0,1.416974803171669,1.0716909509412154,False,False,1.2443328770564421
2026-03-12_1413903_U_69,2026-03-12,OC3,1413903_U_69,0,0,0.0,1.2071984902924455,0.871639500209098,False,False,1.0394189952507717
2026-03-12_1413903_U_7,2026-03-12,OC3,1413903_U_7,0,0,0.2,1.2220392898850623,0.8729571238096289,False,False,1.0474982068473455
2026-03-12_1413903_U_71,2026-03-12,OC3,1413903_U_71,0,0,0.0,0.6770412100673494,-0.2299208727589996,False,False,0.22356016865417488
2026-03-12_1413903_U_72,2026-03-12,OC3,1413903_U_72,1,0,0.0,1.1691242579422594,0.8581381139511154,False,False,1.0136311859466873
2026-03-12_1413903_U_73,2026-03-12,OC3,1413903_U_73,0,0,0.0,0.7972011974737878,0.5101347235272735,False,False,0.6536679605005307
2026-03-12_1413903_U_75,2026-03-12,OC3,1413903_U_75,0,0,0.4,0.9071270728769977,0.6066515060168458,False,False,0.7568892894469217
2026-03-12_1413903_U_76,2026-03-12,OC3,1413903_U_76,0,0,0.2,1.4073351011357267,1.046345739998604,False,False,1.2268404205671652
2026-03-12_1413903_U_78,2026-03-12,OC3,1413903_U_78,0,0,0.0,1.4697505569275344,1.1094895782569008,False,False,1.2896200675922176
2026-03-12_1413903_U_81,2026-03-12,OC3,1413903_U_81,0,0,0.2,0.6875520223402032,0.3907783797085112,False,False,0.5391652010243572
2026-03-12_1413903_U_83,2026-03-12,OC3,1413903_U_83,1,0,0.0,0.38940397839123414,0.14583780814679634,False,False,0.2676208932690152
2026-03-12_1413903_U_84,2026-03-12,OC3,1413903_U_84,1,0,0.0,0.9126051117169064,0.6042089527081969,False,False,0.7584070322125516
2026-03-12_1413903_U_85,2026-03-12,OC3,1413903_U_85,0,0,0.0,1.6412076882110505,1.332652369105611,True,False,1.4869300286583307
2026-03-12_1413903_U_86,2026-03-12,OC3,1413903_U_86,0,0,1.0,1.3033483524929181,0.999827539057786,False,False,1.151587945775352
2026-03-12_1413903_U_88,2026-03-12,OC3,1413903_U_88,0,0,0.0,1.7345889440782776,1.3594295269695498,True,False,1.5470092355239138
2026-03-12_1413903_U_9,2026-03-12,OC3,1413903_U_9,0,0,0.0,0.04656937867841161,-0.155603217899051,False,False,-0.05451691961031969
2026-03-12_1413903_U_93,2026-03-12,OC3,1413903_U_93,0,0,0.2,0.27710519650470505,0.019688394318678852,False,False,0.14839679541169196
2026-03-12_1413903_U_94,2026-03-12,OC3,1413903_U_94,1,0,0.0,0.6747857086501683,0.3970414864087984,False,False,0.5359135975294833
2026-03-12_1413903_U_97,2026-03-12,OC3,1413903_U_97,1,0,0.0,0.09342601164173772,-0.12381774642108218,False,False,-0.015195867389672227
2026-03-12_1413904_U_1,2026-03-12,OC2,1413904_U_1,0,0,0.2,1.5559336309427143,1.191759287269478,True,False,1.3738464591060962
2026-03-12_1413904_U_10,2026-03-12,OC2,1413904_U_10,0,0,0.2,1.3458350254343017,1.0126747894544383,False,False,1.1792549074443701
2026-03-12_1413904_U_11,2026-03-12,OC2,1413904_U_11,0,0,0.2,0.48249084064056724,0.21094977028544556,False,False,0.3467203054630064
2026-03-12_1413904_U_2,2026-03-12,OC2,1413904_U_2,0,0,0.0,1.3659705824748138,1.0383009593273984,False,False,1.2021357709011062
2026-03-12_1413904_U_20,2026-03-12,OC2,1413904_U_20,0,0,0.0,1.0023768537069353,0.6701258497932178,False,False,0.8362513517500765
2026-03-12_1413904_U_23,2026-03-12,OC2,1413904_U_23,0,0,0.0,1.2080422605106236,0.7996760302250145,False,False,1.003859145367819
2026-03-12_1413904_U_24,2026-03-12,OC2,1413904_U_24,0,0,0.0,1.3888437701545961,1.0425773625382841,False,False,1.21571056634644
2026-03-12_1413904_U_25,2026-03-12,OC2,1413904_U_25,0,0,0.0,1.2319851548544132,0.9079579865521415,False,False,1.0699715707032773
2026-03-12_1413904_U_26,2026-03-12,OC2,1413904_U_26,1,0,0.2,1.1382218424312125,0.8059878523481677,False,False,0.97210484738969
2026-03-12_1413904_U_28,2026-03-12,OC2,1413904_U_28,1,0,0.2,0.5645844623499457,0.5485071775281254,False,False,0.5565458199390356
2026-03-12_1413904_U_31,2026-03-12,OC2,1413904_U_31,0,0,0.0,2.0311643515623854,1.6077241653765473,True,False,1.8194442584694663
2026-03-12_1413904_U_32,2026-03-12,OC2,1413904_U_32,0,0,0.0,1.5042428523576423,1.1290528150705474,False,False,1.3166478337140948
2026-03-12_1413904_U_33,2026-03-12,OC2,1413904_U_33,0,0,0.4,0.6372585262557793,0.38875183158720716,False,False,0.5130051789214932
2026-03-12_1413904_U_34,2026-03-12,OC2,1413904_U_34,0,0,0.0,0.8469183959354663,0.5522206693618521,False,False,0.6995695326486592
2026-03-12_1413904_U_37,2026-03-12,OC2,1413904_U_37,0,0,0.0,1.107167371604504,0.776924749259822,False,False,0.942046060432163
2026-03-12_1413904_U_38,2026-03-12,OC2,1413904_U_38,0,0,0.0,1.2768034912871737,1.0171237657808432,False,False,1.1469636285340084
2026-03-12_1413904_U_39,2026-03-12,OC2,1413904_U_39,0,0,0.2,0.9481215825633051,0.6446613483242174,False,False,0.7963914654437613
2026-03-12_1413904_U_40,2026-03-12,OC2,1413904_U_40,0,0,0.2,1.2666363260678541,0.965377101148579,False,False,1.1160067136082166
2026-03-12_1413904_U_42,2026-03-12,OC2,1413904_U_42,0,0,0.0,1.6045579674875545,1.2499890938631686,True,False,1.4272735306753614
2026-03-12_1413904_U_45,2026-03-12,OC2,1413904_U_45,0,0,0.0,0.35534797397533424,0.08282018083624107,False,False,0.21908407740578767
2026-03-12_1413904_U_47,2026-03-12,OC2,1413904_U_47,1,0,0.4,0.25017693077450404,0.037555499726603665,False,False,0.14386621525055385
2026-03-12_1413904_U_48,2026-03-12,OC2,1413904_U_48,1,0,0.2,1.7907292122590575,1.3926109612193431,True,False,1.5916700867392004
2026-03-12_1413904_U_50,2026-03-12,OC2,1413904_U_50,0,0,0.0,1.1477410598304787,0.7981780812663004,False,False,0.9729595705483896
2026-03-12_1413904_U_51,2026-03-12,OC2,1413904_U_51,0,0,0.0,1.1617381237752635,0.8284183358588257,False,False,0.9950782298170446
2026-03-12_1413904_U_55,2026-03-12,OC2,1413904_U_55,0,0,0.0,-0.8627299956151812,-0.7487747579022174,False,False,-0.8057523767586993
2026-03-12_1413904_U_59,2026-03-12,OC2,1413904_U_59,0,0,0.0,2.198103039025821,1.7621236171977266,True,True,1.9801133281117738
2026-03-12_1413904_U_6,2026-03-12,OC2,1413904_U_6,1,0,0.0,1.173718003703531,1.1216874141142552,False,False,1.1477027089088931
2026-03-12_1413904_U_60,2026-03-12,OC2,1413904_U_60,1,0,0.0,0.8563507870947897,0.5712600831170039,False,False,0.7138054351058969
2026-03-12_1413904_U_61,2026-03-12,OC2,1413904_U_61,1,0,0.0,0.8290248202847937,0.5896853389636927,False,False,0.7093550796242432
2026-03-12_1413904_U_62,2026-03-12,OC2,1413904_U_62,1,0,0.0,0.7433399359668881,0.4682209896886746,False,False,0.6057804628277813
2026-03-12_1413904_U_65,2026-03-12,OC2,1413904_U_65,0,0,0.0,1.277052277113096,0.9109907826529305,False,False,1.0940215298830134
2026-03-12_1413904_U_68,2026-03-12,OC2,1413904_U_68,1,0,0.0,1.4890434620682786,1.1389087357192509,False,False,1.3139760988937648
2026-03-12_1413904_U_7,2026-03-12,OC2,1413904_U_7,0,0,0.0,1.2270180027572606,0.8938152110868466,False,False,1.0604166069220535
2026-03-12_1413904_U_70,2026-03-12,OC2,1413904_U_70,0,0,0.4,1.1307141859425385,0.8122160886618651,False,False,0.9714651373022019
2026-03-12_1413904_U_72,2026-03-12,OC2,1413904_U_72,0,0,0.2,1.05130797279527,0.7731675312128491,False,False,0.9122377520040597
2026-03-12_1413904_U_73,2026-03-12,OC2,1413904_U_73,0,0,0.2,0.6863175447270571,0.40758731359548844,False,False,0.5469524291612727
2026-03-12_1413904_U_78,2026-03-12,OC2,1413904_U_78,1,0,0.2,1.2135772777276101,0.8925012726748993,False,False,1.0530392752012547
2026-03-12_1413904_U_79,2026-03-12,OC2,1413904_U_79,0,0,0.0,1.2898468861039107,0.9506436287821873,False,False,1.120245257443049
2026-03-12_1413904_U_8,2026-03-12,OC2,1413904_U_8,0,0,0.0,0.28856686022924716,0.04837579654888245,False,False,0.1684713283890648
2026-03-12_1413904_U_80,2026-03-12,OC2,1413904_U_80,1,0,0.0,1.3956514809749039,1.2877835420021315,False,False,1.3417175114885178
2026-03-12_1413904_U_9,2026-03-12,OC2,1413904_U_9,0,0,0.2,1.383875331310678,1.1924791516232398,False,False,1.288177241466959
2026-03-12_1413905_U_2,2026-03-12,OC3A,1413905_U_2,0,0,0.2,1.0755807413178495,0.786489318352742,False,False,0.9310350298352958
2026-03-12_1413905_U_4,2026-03-12,OC3A,1413905_U_4,1,0,0.0,1.0460491959245084,0.7494808594871893,False,False,0.8977650277058489
2026-03-12_1413905_U_5,2026-03-12,OC3A,1413905_U_5,0,0,0.2,1.4871751443420096,1.1298120726670833,False,False,1.3084936085045464
2026-03-12_1413905_U_6,2026-03-12,OC3A,1413905_U_6,0,0,0.0,1.6087045073733164,1.338562734024441,True,False,1.4736336206988787
2026-03-12_1414833_U_1,2026-03-12,OC1,1414833_U_1,0,0,0.0,0.763909291235492,0.4961134081995916,False,False,0.6300113497175418
2026-03-12_1414833_U_10,2026-03-12,OC1,1414833_U_10,0,0,0.0,1.12074202829417,0.7873556868304766,False,False,0.9540488575623234
2026-03-12_1414833_U_11,2026-03-12,OC1,1414833_U_11,0,0,0.0,0.3289153737908248,0.05848844544445379,False,False,0.1937019096176393
2026-03-12_1414833_U_16,2026-03-12,OC1,1414833_U_16,0,0,0.0,0.37698555987360327,0.11953383356667076,False,False,0.248259696720137
2026-03-12_1414833_U_17,2026-03-12,OC1,1414833_U_17,0,0,0.0,0.5172260576093659,0.241865544582874,False,False,0.37954580109611996
2026-03-12_1414833_U_18,2026-03-12,OC1,1414833_U_18,0,0,0.0,0.6929859090180671,0.41992472794164803,False,False,0.5564553184798575
2026-03-12_1414833_U_19,2026-03-12,OC1,1414833_U_19,1,0,0.2,0.1880435115403389,0.04575681985991484,False,False,0.11690016570012687
2026-03-12_1414833_U_2,2026-03-12,OC1,1414833_U_2,0,0,0.0,0.6494529334276657,0.36763238693424816,False,False,0.508542660180957
2026-03-12_1414833_U_20,2026-03-12,OC1,1414833_U_20,1,0,0.2,0.6546989345982909,0.36567167397521777,False,False,0.5101853042867543
2026-03-12_1414833_U_24,2026-03-12,OC1,1414833_U_24,0,0,0.0,1.1439809264365322,0.870437294114248,False,False,1.0072091102753902
2026-03-12_1414833_U_25,2026-03-12,OC1,1414833_U_25,0,0,0.0,1.3642486825020834,1.0090815388574255,False,False,1.1866651106797543
2026-03-12_1414833_U_26,2026-03-12,OC1,1414833_U_26,0,0,0.0,0.9125499805443616,0.6019275394194664,False,False,0.757238759981914
2026-03-12_1414833_U_27,2026-03-12,OC1,1414833_U_27,0,0,0.2,1.4050918637949361,1.0683686605910356,False,False,1.2367302621929859
2026-03-12_1414833_U_28,2026-03-12,OC1,1414833_U_28,0,0,0.2,1.1453990382648227,0.8243527184530947,False,False,0.9848758783589586
2026-03-12_1414833_U_3,2026-03-12,OC1,1414833_U_3,0,0,0.0,0.9320292372690764,0.6150177656320764,False,False,0.7735235014505764
2026-03-12_1414833_U_31,2026-03-12,OC1,1414833_U_31,1,0,0.0,0.757405982786767,0.6334707541517679,False,False,0.6954383684692674
2026-03-12_1414833_U_32,2026-03-12,OC1,1414833_U_32,0,0,0.0,0.9084595698132599,0.5902127374103415,False,False,0.7493361536118007
2026-03-12_1414833_U_34,2026-03-12,OC1,1414833_U_34,0,0,0.4,1.0935402752756496,0.7711905107209157,False,False,0.9323653929982827
2026-03-12_1414833_U_35,2026-03-12,OC1,1414833_U_35,0,0,0.2,0.982391099493567,0.6602016886676813,False,False,0.8212963940806242
2026-03-12_1414833_U_37,2026-03-12,OC1,1414833_U_37,0,0,0.0,1.1701377313251664,0.8384341568366094,False,False,1.004285944080888
2026-03-12_1414833_U_38,2026-03-12,OC1,1414833_U_38,0,0,0.0,0.6014912981330515,0.38317811865308504,False,False,0.49233470839306825
2026-03-12_1414833_U_4,2026-03-12,OC1,1414833_U_4,0,0,0.4,0.5092879470677613,0.2498243233705501,False,False,0.37955613521915565
2026-03-12_1414833_U_40,2026-03-12,OC1,1414833_U_40,0,0,0.0,-1.1773989594268013,-0.9610980338499827,False,False,-1.069248496638392
2026-03-12_1414833_U_44,2026-03-12,OC1,1414833_U_44,0,0,0.0,1.9997722692477649,1.6062973387413573,True,False,1.803034803994561
2026-03-12_1414833_U_46,2026-03-12,OC1,1414833_U_46,1,0,0.0,1.7009007306898642,1.3716640564477647,True,False,1.5362823935688144
2026-03-12_1414833_U_49,2026-03-12,OC1,1414833_U_49,0,0,0.4,0.9855376230483948,0.6765450341096995,False,False,0.8310413285790471
2026-03-12_1414833_U_5,2026-03-12,OC1,1414833_U_5,0,0,0.2,1.2588189530474185,0.9205921508826782,False,False,1.0897055519650483
2026-03-12_1414833_U_50,2026-03-12,OC1,1414833_U_50,0,0,0.0,0.843330443163788,0.561877779516336,False,False,0.7026041113400621
2026-03-12_1414833_U_51,2026-03-12,OC1,1414833_U_51,0,0,0.0,0.7616320919910672,0.4980035032984539,False,False,0.6298177976447605
2026-03-12_1414833_U_52,2026-03-12,OC1,1414833_U_52,0,0,0.0,1.0328725360335447,0.7082023133036849,False,False,0.8705374246686148
2026-03-12_1414833_U_53,2026-03-12,OC1,1414833_U_53,0,0,0.0,1.0678757497534317,0.893899643715994,False,False,0.9808876967347129
2026-03-12_1414833_U_54,2026-03-12,OC1,1414833_U_54,0,0,0.0,1.2231950271656031,0.8822942240551519,False,False,1.0527446256103774
2026-03-12_1414833_U_55,2026-03-12,OC1,1414833_U_55,0,0,0.0,1.4289768872862345,1.083809950379922,False,False,1.256393418833078
2026-03-12_1414833_U_56,2026-03-12,OC1,1414833_U_56,0,0,0.0,0.41363041969839087,0.1825656059535866,False,False,0.29809801282598875
2026-03-12_1414833_U_57,2026-03-12,OC1,1414833_U_57,1,0,0.0,1.4158977597267484,1.1028352138244932,False,False,1.2593664867756207
2026-03-12_1414833_U_58,2026-03-12,OC1,1414833_U_58,0,0,0.0,1.2761868853070608,0.9631899867968438,False,False,1.1196884360519523
2026-03-12_1414833_U_59,2026-03-12,OC1,1414833_U_59,0,0,0.0,1.3211171319453061,1.0088918228764212,False,False,1.1650044774108637
2026-03-12_1414833_U_6,2026-03-12,OC1,1414833_U_6,0,0,0.2,1.5723496402745902,1.2152572419247993,True,False,1.3938034410996947
2026-03-12_1414833_U_60,2026-03-12,OC1,1414833_U_60,0,0,0.0,0.8970239491726713,0.6157033187314576,False,False,0.7563636339520644
2026-03-12_1414833_U_61,2026-03-12,OC1,1414833_U_61,0,0,0.0,1.3160286319408012,1.0268678668384068,False,False,1.171448249389604
2026-03-12_1414833_U_62,2026-03-12,OC1,1414833_U_62,0,0,0.0,0.7459726826049189,0.45447279629304277,False,False,0.6002227394489809
2026-03-12_1414833_U_65,2026-03-12,OC1,1414833_U_65,0,0,0.0,0.8569072923102481,0.5817790841549356,False,False,0.7193431882325918
2026-03-12_1414833_U_66,2026-03-12,OC1,1414833_U_66,0,0,0.0,1.109527704924762,0.8065382029070064,False,False,0.9580329539158843
2026-03-12_1414833_U_68,2026-03-12,OC1,1414833_U_68,0,0,1.0,1.1325653044453297,0.8125696066901492,False,False,0.9725674555677395
2026-03-12_1414833_U_69,2026-03-12,OC1,1414833_U_69,0,0,0.0,0.4694677725800352,0.24964324587136943,False,False,0.35955550922570234
2026-03-12_1414833_U_7,2026-03-12,OC1,1414833_U_7,0,0,0.0,0.028656368249333146,-0.18034171708624,False,False,-0.07584267441845342
2026-03-12_1414833_U_71,2026-03-12,OC1,1414833_U_71,0,0,0.0,1.1698200697618568,0.8169289620419972,False,False,0.9933745159019269
2026-03-12_1414833_U_72,2026-03-12,OC1,1414833_U_72,0,0,1.0,1.5122216135656426,1.1833963102672078,False,False,1.3478089619164253
2026-03-12_1414833_U_74,2026-03-12,OC1,1414833_U_74,1,0,0.0,1.152985081429371,0.8859373617018222,False,False,1.0194612215655967
2026-03-12_1414833_U_9,2026-03-12,OC1,1414833_U_9,0,0,0.2,0.8496100835809346,0.6522494757400944,False,False,0.7509297796605146
2026-03-12_1429985_U_107,2026-03-12,49.1,1429985_U_107,0,0,0.0,-1.3326367643429486,-0.7053830855529892,False,False,-1.019009924947969
2026-03-12_1429985_U_108,2026-03-12,49.1,1429985_U_108,0,0,0.2,-0.3367833531124937,-0.7901877896214309,False,False,-0.5634855713669623
2026-03-12_1429985_U_16,2026-03-12,49.1,1429985_U_16,0,0,0.0,-1.0912221828783986,-0.9431799062501187,False,False,-1.0172010445642585
2026-03-12_1429985_U_22,2026-03-12,49.1,1429985_U_22,0,0,0.0,-0.5960801014190186,-0.44403447587825295,False,False,-0.5200572886486358
2026-03-12_1429985_U_28,2026-03-12,49.1,1429985_U_28,1,0,0.0,-1.6647187184070502,-1.2168735452115647,False,False,-1.4407961318093074
2026-03-12_1429985_U_32,2026-03-12,49.1,1429985_U_32,1,0,0.0,-1.4011159069537154,-1.3474043785432495,False,False,-1.3742601427484824
2026-03-12_1429985_U_37,2026-03-12,49.1,1429985_U_37,1,0,0.0,-0.8459164647838713,-0.9304983685903587,False,False,-0.888207416687115
2026-03-12_1429985_U_44,2026-03-12,49.1,1429985_U_44,0,0,0.4,-0.95328366169662,-0.9686624382091503,False,False,-0.9609730499528852
2026-03-12_1429985_U_45,2026-03-12,49.1,1429985_U_45,0,0,0.2,-1.6823327319034957,-1.4441420096573545,False,False,-1.563237370780425
2026-03-12_1429985_U_46,2026-03-12,49.1,1429985_U_46,0,0,0.0,-1.108020689475189,-1.0882711155886051,False,False,-1.098145902531897
2026-03-12_1429985_U_52,2026-03-12,49.1,1429985_U_52,1,0,0.0,-1.9170045624835437,-1.7380388321205544,False,False,-1.827521697302049
2026-03-12_1429985_U_54,2026-03-12,49.1,1429985_U_54,0,0,0.4,-0.7334458839942174,-0.519800014266055,False,False,-0.6266229491301363
2026-03-12_1429985_U_73,2026-03-12,49.1,1429985_U_73,0,0,0.0,-0.48076329841977167,-0.7038317482724108,False,False,-0.5922975233460912
2026-03-12_1429985_U_8,2026-03-12,49.1,1429985_U_8,1,0,0.0,-0.8646174181733702,-0.971095868937465,False,False,-0.9178566435554176
2026-03-12_1429985_U_95,2026-03-12,49.1,1429985_U_95,0,0,0.2,-2.1167271382615747,-1.958676125494767,False,False,-2.037701631878171
2026-03-12_1431265_U_1,2026-03-12,49.2,1431265_U_1,0,0,0.0,0.13286458640324034,-0.38706686490589903,False,False,-0.12710113925132935
2026-03-12_1431265_U_103,2026-03-12,49.2,1431265_U_103,1,0,0.0,-1.410821426841551,-1.4487824288016526,False,False,-1.4298019278216019
2026-03-12_1431265_U_105,2026-03-12,49.2,1431265_U_105,0,0,0.2,-1.2060582955634642,-1.0320026085786318,False,False,-1.1190304520710481
2026-03-12_1431265_U_117,2026-03-12,49.2,1431265_U_117,1,0,0.0,-0.30723741217860656,-0.16848682023131722,False,False,-0.2378621162049619
2026-03-12_1431265_U_118,2026-03-12,49.2,1431265_U_118,0,0,0.0,-1.0039184293012957,-1.0805675044136918,False,False,-1.0422429668574937
2026-03-12_1431265_U_122,2026-03-12,49.2,1431265_U_122,1,0,0.0,-0.26857008852941117,-0.32947846331960273,False,False,-0.299024275924507
2026-03-12_1431265_U_13,2026-03-12,49.2,1431265_U_13,0,0,0.0,-0.831370801313538,-0.6475053479644852,False,False,-0.7394380746390117
2026-03-12_1431265_U_14,2026-03-12,49.2,1431265_U_14,0,0,0.0,-0.8508714826183313,-1.0965793337070082,False,False,-0.9737254081626698
2026-03-12_1431265_U_143,2026-03-12,49.2,1431265_U_143,1,0,0.0,-1.5807103745791398,-0.901490245669667,False,False,-1.2411003101244034
2026-03-12_1431265_U_144,2026-03-12,49.2,1431265_U_144,1,0,0.0,-1.4289138460802953,-1.4964255471711607,False,False,-1.462669696625728
2026-03-12_1431265_U_148,2026-03-12,49.2,1431265_U_148,0,0,0.0,-1.1528416161295003,-1.0935222067969095,False,False,-1.123181911463205
2026-03-12_1431265_U_149,2026-03-12,49.2,1431265_U_149,0,0,0.0,-0.7941774591185896,-0.7423213610798468,False,False,-0.7682494100992182
2026-03-12_1431265_U_15,2026-03-12,49.2,1431265_U_15,1,0,0.0,-1.8498908277432384,-1.6734136503133084,False,False,-1.7616522390282734
