fold,split,epoch,mse
5,train,18,0.34103552905880674
5,train,19,0.3383860694945032
5,train,20,0.3379291952872763
1,val,1,0.4295985698699951
1,val,2,0.3883069157600403
1,val,3,0.36623361706733704
1,val,4,0.35662680864334106
1,val,5,0.3469952344894409
1,val,6,0.34064310789108276
1,val,7,0.34227487444877625
1,val,8,0.32878103852272034
1,val,9,0.33376213908195496
1,val,10,0.3269842565059662
1,val,11,0.32916268706321716
1,val,12,0.32939043641090393
1,val,13,0.32303762435913086
1,val,14,0.32012683153152466
1,val,15,0.32108408212661743
1,val,16,0.3198126554489136
1,val,17,0.3160582482814789
1,val,18,0.3155754506587982
1,val,19,0.3129701018333435
1,val,20,0.31632155179977417
2,val,1,0.4055039584636688
2,val,2,0.36283573508262634
2,val,3,0.34549546241760254
2,val,4,0.3233564794063568
2,val,5,0.3145468235015869
2,val,6,0.3068751394748688
2,val,7,0.30253303050994873
2,val,8,0.3001728355884552
2,val,9,0.3012182116508484
2,val,10,0.2976369559764862
2,val,11,0.29332542419433594
2,val,12,0.2929514944553375
2,val,13,0.28896430134773254
2,val,14,0.29165151715278625
2,val,15,0.28902700543403625
2,val,16,0.2863939702510834
2,val,17,0.282511442899704
2,val,18,0.283324658870697
2,val,19,0.2813335061073303
2,val,20,0.2809126675128937
3,val,1,0.4189552664756775
3,val,2,0.38552820682525635
3,val,3,0.3624708652496338
3,val,4,0.34878218173980713
3,val,5,0.3387376666069031
3,val,6,0.3339448869228363
3,val,7,0.330692857503891
3,val,8,0.3262465298175812
3,val,9,0.3255375921726227
3,val,10,0.32098525762557983
3,val,11,0.3205086886882782
3,val,12,0.3166080713272095
3,val,13,0.3132879137992859
3,val,14,0.30984529852867126
3,val,15,0.3141483664512634
3,val,16,0.31101351976394653
3,val,17,0.3106848895549774
3,val,18,0.30675452947616577
3,val,19,0.3059981167316437
3,val,20,0.3047601878643036
4,val,1,0.4271615445613861
4,val,2,0.3921087980270386
4,val,3,0.37745553255081177
4,val,4,0.3710293173789978
4,val,5,0.35375916957855225
4,val,6,0.34928804636001587
4,val,7,0.34945377707481384
4,val,8,0.34237706661224365
4,val,9,0.33717843890190125
4,val,10,0.34061068296432495
4,val,11,0.3368218243122101
4,val,12,0.3293970227241516
4,val,13,0.3353692889213562
4,val,14,0.33744028210639954
4,val,15,0.325093150138855
4,val,16,0.33066093921661377
4,val,17,0.3220328986644745
4,val,18,0.32807233929634094
4,val,19,0.3187394142150879
4,val,20,0.3146137595176697
5,val,1,0.4166024327278137
5,val,2,0.38236159086227417
5,val,3,0.3637595474720001
5,val,4,0.354561984539032
5,val,5,0.3474879562854767
5,val,6,0.345877081155777
5,val,7,0.3372327387332916
5,val,8,0.3323475420475006
5,val,9,0.327544629573822
5,val,10,0.3300915062427521
5,val,11,0.3323114216327667
5,val,12,0.32416170835494995
5,val,13,0.3205418586730957
5,val,14,0.32238414883613586
5,val,15,0.319697767496109
5,val,16,0.3225056827068329
5,val,17,0.3137485682964325
5,val,18,0.31035667657852173
5,val,19,0.309906929731369
5,val,20,0.3144170045852661
